Address,Price,Currency,Link,Property Type,Rooms_count,Floor,Area,City,Neighborhood,Tags1,Tags2,Tags3
השקד 40,5300000,NIS,https://www.yad2.co.il/realestate/item/qz8sg4ij?opened-from=feed&component-type=main_feed&spot=standard&location=10&pagination=6,דו משפחתי,5,,430.0,תל מונד,שכונה 2,4 מרפסות,3 כיווני אוויר,חניה
נגבה 9,1750000,NIS,https://www.yad2.co.il/realestate/item/2znk9858?opened-from=feed&component-type=main_feed&spot=standard&location=11&pagination=6,דירה,5,6.0,152.0,עפולה,דרום עפולה,"ממ""ד",3 כיווני אוויר,חניה
שדרות בר אילן 45,1870000,NIS,https://www.yad2.co.il/realestate/item/upzwrjb7?opened-from=feed&component-type=main_feed&spot=standard&location=12&pagination=6,דירה,5,4.0,72.0,בת ים,דרום מערב ותיק,נוף פתוח לעיר,בניין משופץ,קרוב לפארק
רוגוזין 7,1870000,לא,https://www.yad2.co.il/realestate/item/j2nefhvx?opened-from=feed&component-type=main_feed&spot=standard&location=13&pagination=6,דירה,5,1.0,120.0,אשדוד,רובע א',4 חדרי מקלחת,חניה,מטבח גדול
ארלוזורוב 6,4890000,NIS,https://www.yad2.co.il/realestate/item/oty55mo7?opened-from=feed&component-type=main_feed&spot=standard&location=14&pagination=6,בית פרטי/ קוטג',5,,500.0,קרית אתא,מרכז העיר,2 מרפסות,4 כיווני אוויר,חניה
הרב אבא אבוחצירה 9,2600000,NIS,https://www.yad2.co.il/realestate/item/62vp1g3x?opened-from=feed&component-type=main_feed&spot=standard&location=15&pagination=6,גג/ פנטהאוז,5,8.0,200.0,שדרות,שדרות בפארק,2 מרפסות,"ממ""ד",חניה
משה שרת 5,6490000,NIS,https://www.yad2.co.il/realestate/item/vxiavkal?opened-from=feed&component-type=main_feed&spot=standard&location=16&pagination=6,דירה,4,4.0,118.0,תל אביב יפו,הצפון החדש - כיכר המדינה,"ממ""ד",חניה,חדש מקבלן
כורש 14,1325000,NIS,https://www.yad2.co.il/realestate/item/hxof7b4c?opened-from=feed&component-type=main_feed&spot=standard&location=17&pagination=6,דירה,5,3.0,143.0,עפולה,שכון עובדים,3 כיווני אוויר,נוף פתוח לעיר,חניה
אברהם עופר 15,1980000,NIS,https://www.yad2.co.il/realestate/item/ruo7efi6?opened-from=feed&component-type=main_feed&spot=standard&location=18&pagination=6,דירה,4,7.0,98.0,אשדוד,רובע ד',3 כיווני אוויר,נוף פתוח לעיר,בניין משופץ
יצחק בן צבי 8,3100000,NIS,https://www.yad2.co.il/realestate/item/s56xw2h8?opened-from=feed&component-type=main_feed&spot=standard&location=19&pagination=6,דירה,3,13.0,95.0,הוד השרון,מתחם 200,"ממ""ד",נוף פתוח לפארק,חניה
גולדה מאיר 7,3600000,NIS,https://www.yad2.co.il/realestate/item/an5hktrv?opened-from=feed&component-type=main_feed&spot=standard&location=20&pagination=6,דירה,4,13.0,121.0,ראשון לציון,קרית ראשון,"ממ""ד",נוף פתוח לים,חניה
הראשונים 1,14000000,NIS,https://www.yad2.co.il/realestate/item/mxdbr6a0?opened-from=feed&component-type=main_feed&spot=standard&location=1&pagination=7,תיירות ונופש,10,3.0,1100.0,ראש פינה,ראש פינה,4 מרפסות,4 חדרי מקלחת,חניה
אלכסנדר פן 7,2194000,NIS,https://www.yad2.co.il/realestate/item/7via2x4g?opened-from=feed&component-type=main_feed&spot=standard&location=2&pagination=7,דירה,3,9.0,85.0,אשדוד,רובע ה',"ממ""ד",חניה,חדש מקבלן
"רמח""ל 28",1350000,NIS,https://www.yad2.co.il/realestate/item/3arae0tq?opened-from=feed&component-type=main_feed&spot=standard&location=3&pagination=7,דירה,4,3.0,114.0,בן גוריון,אברהם דנינו,"ממ""ד",נוף פתוח לפארק,חניה
נחל צלמון 10,2350000,NIS,https://www.yad2.co.il/realestate/item/m4ijjzaq?opened-from=feed&component-type=main_feed&spot=standard&location=4&pagination=7,דירה,4,6.0,104.0,צור יצחק,צור יצחק,אחריי להתחדשות עירונית,"ממ""ד",חניה
הקהילה 30,2030000,NIS,https://www.yad2.co.il/realestate/item/folgl0gy?opened-from=feed&component-type=main_feed&spot=standard&location=5&pagination=7,דירת גן,4,,191.0,חריש,בצוותא,"ממ""ד",3 כיווני אוויר,חניה
פרופ' יום טוב עסיס 1,2600000,NIS,https://www.yad2.co.il/realestate/item/dor3vl05?opened-from=feed&component-type=main_feed&spot=standard&location=6&pagination=7,דירה,4,4.0,100.0,ירושלים,פסגת זאב,"ממ""ד",3 כיווני אוויר,חניה
העצמאות 79,2600000,לא,https://www.yad2.co.il/realestate/item/q7yygkta?opened-from=feed&component-type=main_feed&spot=standard&location=7&pagination=7,דירה,4,4.0,160.0,הסיטי,רובע הקריה,"ממ""ד",חניה,נכס עורפי
ההגנה 9,4180000,NIS,https://www.yad2.co.il/realestate/item/p3mcs9xa?opened-from=feed&component-type=main_feed&spot=standard&location=8&pagination=7,דירה,4,2.0,109.0,גבעת שפירא,הגבעה הצרפתית,3 כיווני אוויר,נוף פתוח לעיר,חניה
הארז 36,2900000,NIS,https://www.yad2.co.il/realestate/item/puzb85z7?opened-from=feed&component-type=main_feed&spot=standard&location=9&pagination=7,דו משפחתי,5,,142.0,רמת ישי,שאר העיר,3 חדרי מקלחת,3 כיווני אוויר,חניה
זילברג 20,1540000,NIS,https://www.yad2.co.il/realestate/item/w4tivxmj?opened-from=feed&component-type=main_feed&spot=standard&location=10&pagination=7,בית פרטי/ קוטג',5,,250.0,באר שבע,שכונה ו',3 כיווני אוויר,חניה,נכס עורפי
אלמוג 8,2850000,NIS,https://www.yad2.co.il/realestate/item/6kry5v13?opened-from=feed&component-type=main_feed&spot=standard&location=11&pagination=7,דופלקס,3,1.0,160.0,נצרת עילית / נוף הגליל,הר יונה,2 מרפסות,3 חדרי מקלחת,חניה
נחלת בנימין 132,2850000,NIS,https://www.yad2.co.il/realestate/item/8985s31p?opened-from=feed&component-type=main_feed&spot=standard&location=12&pagination=7,דירה,2,4.0,59.0,תל אביב יפו,פלורנטין,"ממ""ד",חניה,נכס עורפי
המעפילים 57,3800000,NIS,https://www.yad2.co.il/realestate/item/aaunjq0e?opened-from=feed&component-type=main_feed&spot=standard&location=13&pagination=7,דו משפחתי,5,,290.0,חדרה,גבעת אולגה,2 מרפסות,3 כיווני אוויר,חניה
הגליל 10,2250000,NIS,https://www.yad2.co.il/realestate/item/abf1t49n?opened-from=feed&component-type=main_feed&spot=standard&location=14&pagination=7,דירה,4,3.0,100.0,בית שמש,רמת משה / בית שמש הוותיקה,"ממ""ד",3 כיווני אוויר,נוף פתוח לפארק
יד מרדכי 13,3500000,NIS,https://www.yad2.co.il/realestate/item/vr02t2gz?opened-from=feed&component-type=main_feed&spot=standard&location=15&pagination=7,דירה,4,1.0,92.0,גבעתיים,גבעת הרמבם,3 כיווני אוויר,נוף פתוח לעיר,משופצת אדריכלית
"חזון אי""ש 13",3230000,NIS,https://www.yad2.co.il/realestate/item/3x6k17uo?opened-from=feed&component-type=main_feed&spot=standard&location=16&pagination=7,דירה,5,6.0,130.0,רחובות,רחובות הצעירה,"ממ""ד",3 כיווני אוויר,חניה
צמח דוד 21,5477000,NIS,https://www.yad2.co.il/realestate/item/th2g9dyc?opened-from=feed&component-type=main_feed&spot=standard&location=17&pagination=7,בית פרטי/ קוטג',5,,270.0,תל אביב יפו,נווה שאנן,2 מרפסות,4 כיווני אוויר,חניה
הירדן 89,2590000,NIS,https://www.yad2.co.il/realestate/item/rh731a1g?opened-from=feed&component-type=main_feed&spot=standard&location=18&pagination=7,דירה,3,1.0,80.0,ערמונים,נווה יהושע,"ממ""ד",3 כיווני אוויר,חניה
"ביל""ו 48",3950000,NIS,https://www.yad2.co.il/realestate/item/4ymat1ag?opened-from=feed&component-type=main_feed&spot=standard&location=19&pagination=7,דירת גן,5,,72.0,לב העיר צפון,לב תל אביב,3 כיווני אוויר,נוף פתוח לעיר,משופצת אדריכלית
יוסף אבו 1,1520000,NIS,https://www.yad2.co.il/realestate/item/tdklkh5h?opened-from=feed&component-type=main_feed&spot=standard&location=20&pagination=7,דירה,4,3.0,134.0,נתיבות,נתיבות מערב,"ממ""ד",3 כיווני אוויר,חניה
בן אשר 6,5350000,NIS,https://www.yad2.co.il/realestate/item/uqwvcw0p?opened-from=feed&component-type=main_feed&spot=standard&location=1&pagination=8,דו משפחתי,5,,350.0,תל אביב יפו,שפירא,2 מרפסות,3 כיווני אוויר,חניה
התאנים 20,16000000,NIS,,מגרשים,5,,17000.0,קרית אתא,מרכז העיר,,,
יהודה הלוי 20,1550000,NIS,https://www.yad2.co.il/realestate/item/z9cl216l?opened-from=feed&component-type=main_feed&spot=standard&location=3&pagination=8,דירה,2,2.0,60.0,קרית אתא,מרכז העיר,3 כיווני אוויר,בניין משופץ,בהזדמנות
הנביאים 64,3450000,NIS,https://www.yad2.co.il/realestate/item/mqbh4mse?opened-from=feed&component-type=main_feed&spot=standard&location=4&pagination=8,גג/ פנטהאוז,5,2.0,300.0,קרית אתא,מרכז העיר,3 חדרי מקלחת,4 כיווני אוויר,חניה
יהודה הלוי 20,1950000,NIS,https://www.yad2.co.il/realestate/item/irwildtf?opened-from=feed&component-type=main_feed&spot=standard&location=5&pagination=8,דירת גן,3,1.0,250.0,קרית אתא,מרכז העיר,3 כיווני אוויר,נכס עורפי,בהזדמנות
שאול המלך 3,3190000,NIS,https://www.yad2.co.il/realestate/item/x97n8ak3?opened-from=feed&component-type=main_feed&spot=standard&location=6&pagination=8,דירה,4,7.0,123.0,קרית אונו,אונו הירוקה,3 חדרי מקלחת,"ממ""ד",חניה
הזמיר 49,1480000,NIS,https://www.yad2.co.il/realestate/item/pzwbubwd?opened-from=feed&component-type=main_feed&spot=standard&location=7&pagination=8,דירה,4,3.0,115.0,נהריה,נהריה הירוקה,"ממ""ד",חניה,בניין משופץ
בלפור 25,4990000,NIS,https://www.yad2.co.il/realestate/item/on8yqcst?opened-from=feed&component-type=main_feed&spot=standard&location=8&pagination=8,גג/ פנטהאוז,6,21.0,305.0,אשקלון,ברנע,3 חדרי מקלחת,3 כיווני אוויר,חדש מקבלן
ז'בוטינסקי 10,1300000,NIS,https://www.yad2.co.il/realestate/item/oobmwv2q?opened-from=feed&component-type=main_feed&spot=standard&location=9&pagination=8,דירה,4,1.0,100.0,קרית מלאכי,גן שמואל,ייחודי,חבל לפספס,בהזדמנות
הירדן 7,3850000,NIS,https://www.yad2.co.il/realestate/item/kehj3arb?opened-from=feed&component-type=main_feed&spot=standard&location=10&pagination=8,דירה,4,1.0,38500.0,ירושלים,תלפיות,2 מרפסות,קרוב לפארק,בהזדמנות
לוטם 35,1970000,NIS,https://www.yad2.co.il/realestate/item/9c48yis0?opened-from=feed&component-type=main_feed&spot=standard&location=11&pagination=8,דירה,5,3.0,130.0,חריש,הפרחים,3 חדרי מקלחת,"ממ""ד",חניה
שדרות תל חי 15,2099000,NIS,https://www.yad2.co.il/realestate/item/aif23q2x?opened-from=feed&component-type=main_feed&spot=standard&location=12&pagination=8,דירה,3,3.0,108.0,אשדוד,"רובע ט""ו","ממ""ד",חניה,קרוב לים
מרווה 28,3150000,NIS,https://www.yad2.co.il/realestate/item/y5wem1fy?opened-from=feed&component-type=main_feed&spot=standard&location=13&pagination=8,דירה,5,1.0,112.0,ירושלים,גילה,נוף פתוח לפארק,חניה,בהזדמנות
"חרל""פ 34",6150000,NIS,https://www.yad2.co.il/realestate/item/m0n8htyo?opened-from=feed&component-type=main_feed&spot=standard&location=14&pagination=8,דירה,5,2.0,140.0,ירושלים,קרית שמואל,4 מרפסות,4 כיווני אוויר,נוף פתוח לפארק
הגליל 65,920000,NIS,https://www.yad2.co.il/realestate/item/l2wivbv9?opened-from=feed&component-type=main_feed&spot=standard&location=15&pagination=8,דירה,3,4.0,67.0,כרמיאל,המיסדים,נוף פתוח לפארק,חניה,בהזדמנות
יהלום 7,3300000,NIS,https://www.yad2.co.il/realestate/item/hcsz77iw?opened-from=feed&component-type=main_feed&spot=standard&location=16&pagination=8,דירה,5,2.0,120.0,באר יעקב,צמרות המושבה,"ממ""ד",3 כיווני אוויר,חניה
יצחק אפשטיין 6,5850000,NIS,https://www.yad2.co.il/realestate/item/q2jyvrll?opened-from=feed&component-type=main_feed&spot=standard&location=17&pagination=8,דירה,3,4.0,93.0,תל אביב יפו,הצפון החדש - כיכר המדינה,3 כיווני אוויר,נוף פתוח לפארק,חניה
"ראב""ד 5",2699000,NIS,https://www.yad2.co.il/realestate/item/j131yi1o?opened-from=feed&component-type=main_feed&spot=standard&location=18&pagination=8,דירה,5,3.0,140.0,אלעד,אלעד,2 מרפסות,"ממ""ד",חניה
פינסקר 52,5650000,NIS,https://www.yad2.co.il/realestate/item/hossk9lh?opened-from=feed&component-type=main_feed&spot=standard&location=19&pagination=8,דירה,3,1.0,74.0,תל אביב יפו,הצפון הישן - דרום,3 כיווני אוויר,חניה,חדש מקבלן
השר משה 43,4950000,NIS,https://www.yad2.co.il/realestate/item/ty9zqjid?opened-from=feed&component-type=main_feed&spot=standard&location=20&pagination=8,גג/ פנטהאוז,6,1.0,173.0,רמת גן,נגבה,"ממ""ד",נוף פתוח לפארק,חניה
משה קול 1,3000000,NIS,https://www.yad2.co.il/realestate/item/03d2e66z?opened-from=feed&component-type=main_feed&spot=standard&location=1&pagination=9,דירה,5,4.0,79.0,תל אביב יפו,המשתלה,נוף פתוח לים,חניה,קרוב לים
אנדרסן 14,5450000,NIS,https://www.yad2.co.il/realestate/item/7yvdixul?opened-from=feed&component-type=main_feed&spot=standard&location=2&pagination=9,דירה,4,4.0,101.0,תל אביב יפו,נווה אביבים,2 מרפסות,"ממ""ד",חניה
כ' בחשוון 1,1790000,NIS,https://www.yad2.co.il/realestate/item/xhmq2r6t?opened-from=feed&component-type=main_feed&spot=standard&location=3&pagination=9,דירה,6,3.0,157.0,בית אל,בית אל,3 חדרי מקלחת,"ממ""ד",חניה
יהושע חנקין 41,2480000,NIS,https://www.yad2.co.il/realestate/item/jon7lm5s?opened-from=feed&component-type=main_feed&spot=standard&location=4&pagination=9,דירה,3,6.0,96.0,חולון,אגרובנק,"ממ""ד",נוף פתוח לעיר,חניה
טרומפלדור 21,5300000,NIS,https://www.yad2.co.il/realestate/item/i6qzyjxg?opened-from=feed&component-type=main_feed&spot=standard&location=5&pagination=9,דו משפחתי,7,,250.0,זכרון יעקב,נווה רמז,"ממ""ד",נוף פתוח לפארק,חניה
ביאליק 102,3750000,NIS,https://www.yad2.co.il/realestate/item/0ujpfrd7?opened-from=feed&component-type=main_feed&spot=standard&location=6&pagination=9,דירה,3,2.0,90.0,רמת גן,שכונת גפן,3 כיווני אוויר,נוף פתוח לעיר,בהזדמנות
האלון 1,2800000,NIS,https://www.yad2.co.il/realestate/item/yoq12be7?opened-from=feed&component-type=main_feed&spot=standard&location=7&pagination=9,מגרשים,1,,600.0,סלעית,סלעית,4 כיווני אוויר,חדש מקבלן,גמיש במחיר
דונש 1,3190000,NIS,https://www.yad2.co.il/realestate/item/zr0zxdn0?opened-from=feed&component-type=main_feed&spot=standard&location=8&pagination=9,דירה,4,2.0,108.0,שיכון מזרחי,נווה רם,"ממ""ד",3 כיווני אוויר,חניה
שושנה שוורץ 5,3190000,לא,https://www.yad2.co.il/realestate/item/andab421?opened-from=feed&component-type=main_feed&spot=standard&location=9&pagination=9,בית פרטי/ קוטג',8,,1.0,ראשון לציון,קרית שמחה,4 מרפסות,4 חדרי מקלחת,4 כיווני אוויר
ביכורי ענבים 33,1980000,NIS,https://www.yad2.co.il/realestate/item/8j27o644?opened-from=feed&component-type=main_feed&spot=standard&location=10&pagination=9,דירה,4,4.0,121.0,אשקלון,ברנע,"ממ""ד",3 כיווני אוויר,חניה
חטיבת הראל 1,1420000,NIS,https://www.yad2.co.il/realestate/item/6wwgh4en?opened-from=feed&component-type=main_feed&spot=standard&location=11&pagination=9,דירה,3,7.0,70.0,לוד,נאות יצחק,נוף פתוח לפארק,חניה,בניין משופץ
נחום גולדמן 3,2030000,NIS,https://www.yad2.co.il/realestate/item/d4isrl00?opened-from=feed&component-type=main_feed&spot=standard&location=12&pagination=9,דופלקס,5,,215.0,באר שבע,רמות הרכס,3 חדרי מקלחת,4 כיווני אוויר,חניה
